year_month,Technical_elements,items,Industry,ma_6,conversion_flag
2017-10-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,4,ICT・クラウド業界,4.666666666666667,False
2017-11-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,4.333333333333333,False
2017-12-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,9,ICT・クラウド業界,5.5,False
2018-01-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,5.0,False
2018-02-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,5,ICT・クラウド業界,5.333333333333333,False
2018-03-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,5.0,False
2018-04-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,5.5,False
2018-05-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,6.166666666666667,False
2018-06-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,4,ICT・クラウド業界,5.333333333333333,False
2018-08-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,4.333333333333333,False
2018-09-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,4.0,False
2018-10-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,4,ICT・クラウド業界,4.333333333333333,False
2018-11-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,4.333333333333333,False
2018-12-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,3.6666666666666665,False
2019-01-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,9,ICT・クラウド業界,4.5,True
2019-02-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,4.833333333333333,False
2019-03-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,4,ICT・クラウド業界,5.0,False
2019-04-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,5.5,False
2019-05-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,5.5,False
2019-06-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,6.166666666666667,False
2019-07-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,4.833333333333333,False
2019-08-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,4.833333333333333,False
2019-09-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,4.666666666666667,False
2019-10-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,5,ICT・クラウド業界,4.333333333333333,False
2019-11-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,5,ICT・クラウド業界,4.0,False
2019-12-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,3.0,False
2020-01-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,3.3333333333333335,False
2020-02-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,3.1666666666666665,False
2020-03-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,3.8333333333333335,False
2020-04-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,3.1666666666666665,False
2020-07-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,4,ICT・クラウド業界,3.0,False
2020-09-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,3.0,False
2020-10-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,2.8333333333333335,False
2020-11-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,3.0,False
2020-12-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,2.3333333333333335,False
2021-01-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,2.6666666666666665,False
2021-02-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,4,ICT・クラウド業界,2.6666666666666665,False
2021-03-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,2.8333333333333335,False
2021-04-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,2.8333333333333335,False
2021-05-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,3.5,True
2021-06-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,11,ICT・クラウド業界,4.833333333333333,True
2021-07-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,5,ICT・クラウド業界,5.166666666666667,True
2021-08-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,5.666666666666667,False
2021-09-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,8,ICT・クラウド業界,6.666666666666667,False
2021-10-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,6.666666666666667,False
2021-11-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,5.833333333333333,False
2021-12-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,10,ICT・クラウド業界,5.666666666666667,False
2022-01-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,5.0,False
2022-03-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,4.333333333333333,False
2022-04-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,5,ICT・クラウド業界,3.8333333333333335,False
2022-05-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,3.8333333333333335,False
2022-06-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,7,ICT・クラウド業界,4.666666666666667,False
2022-07-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,3.3333333333333335,False
2022-08-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,3.3333333333333335,False
2022-09-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,3.1666666666666665,False
2022-10-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,2.6666666666666665,False
2022-11-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,6,ICT・クラウド業界,3.3333333333333335,False
2022-12-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,4,ICT・クラウド業界,2.8333333333333335,False
2023-01-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,3.0,False
2023-02-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,3.0,False
2023-03-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,3.0,False
2023-04-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,3.1666666666666665,False
2023-05-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,2.3333333333333335,False
2023-06-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,3,ICT・クラウド業界,2.1666666666666665,False
2023-07-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,1.8333333333333333,False
2023-08-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,1.8333333333333333,False
2023-10-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,1.8333333333333333,False
2023-11-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,1.6666666666666667,False
2023-12-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,1.8333333333333333,False
2024-01-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,2,ICT・クラウド業界,1.6666666666666667,False
2024-05-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,1.6666666666666667,False
2024-06-01,個超個人最適化AI（嗜好・情動に基づく能動提案 AI）,1,ICT・クラウド業界,1.6666666666666667,False
2015-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,4.0,False
2015-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.5,False
2015-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,2.3333333333333335,False
2015-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.0,False
2015-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,9,ICT・クラウド業界,3.4,False
2015-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,3.0,False
2015-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.5,False
2016-02-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.5,False
2016-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,2.5,False
2016-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,9,ICT・クラウド業界,3.8333333333333335,False
2016-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,2.8333333333333335,False
2016-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,3.0,True
2016-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,6,ICT・クラウド業界,3.8333333333333335,True
2017-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,4.0,False
2017-02-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,4.166666666666667,False
2017-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,3.0,False
2017-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,2.8333333333333335,False
2017-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,3.1666666666666665,False
2017-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,2.5,False
2017-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,2.6666666666666665,False
2017-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,6,ICT・クラウド業界,3.1666666666666665,False
2017-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,3.0,False
2017-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,7,ICT・クラウド業界,3.8333333333333335,False
2017-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,3.3333333333333335,False
2017-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,3.3333333333333335,False
2018-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,3.1666666666666665,False
2018-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,2.5,False
2018-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,2.8333333333333335,False
2018-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,1.8333333333333333,False
2018-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,2.0,False
2018-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,2.0,False
2018-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,2.3333333333333335,False
2018-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,2.5,False
2019-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,2.3333333333333335,False
2019-02-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,5,ICT・クラウド業界,3.0,True
2019-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,5,ICT・クラウド業界,3.5,False
2019-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,6,ICT・クラウド業界,4.166666666666667,False
2019-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,3.8333333333333335,False
2019-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,3.5,False
2019-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,3.5,False
2019-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.8333333333333335,False
2019-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.1666666666666665,False
2019-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,1.8333333333333333,False
2019-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,2.1666666666666665,True
2019-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,2.6666666666666665,True
2020-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,3.0,True
2020-02-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,3.1666666666666665,True
2020-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,7,ICT・クラウド業界,4.166666666666667,False
2020-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,10,ICT・クラウド業界,5.166666666666667,False
2020-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,5.0,False
2020-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,6,ICT・クラウド業界,5.333333333333333,False
2020-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,4.833333333333333,False
2020-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,5,ICT・クラウド業界,5.333333333333333,False
2020-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,4.833333333333333,False
2020-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,8,ICT・クラウド業界,4.5,False
2020-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,4.166666666666667,False
2020-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,7,ICT・クラウド業界,4.333333333333333,False
2021-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,4.833333333333333,False
2021-02-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,7,ICT・クラウド業界,5.166666666666667,False
2021-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,5,ICT・クラウド業界,5.333333333333333,True
2021-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,12,ICT・クラウド業界,6.0,False
2021-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,6,ICT・クラウド業界,6.833333333333333,False
2021-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,6.333333333333333,False
2021-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,6,ICT・クラウド業界,6.666666666666667,False
2021-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,5.666666666666667,False
2021-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,7,ICT・クラウド業界,6.0,False
2021-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,7,ICT・クラウド業界,5.166666666666667,False
2021-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,4.5,False
2021-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,9,ICT・クラウド業界,5.333333333333333,False
2022-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,5.0,False
2022-02-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,5,ICT・クラウド業界,5.666666666666667,False
2022-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,5.0,False
2022-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,4.166666666666667,False
2022-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,11,ICT・クラウド業界,5.666666666666667,False
2022-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,4.333333333333333,False
2022-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,4.0,False
2022-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,8,ICT・クラウド業界,4.5,False
2022-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,7,ICT・クラウド業界,5.166666666666667,False
2022-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,5.0,False
2022-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,3.5,False
2022-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,5,ICT・クラウド業界,4.166666666666667,False
2023-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,4.0,False
2023-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,3.3333333333333335,False
2023-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,2.6666666666666665,False
2023-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.6666666666666665,False
2023-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.5,False
2023-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,2.1666666666666665,False
2023-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.1666666666666665,False
2023-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,2.0,False
2023-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,2.0,False
2023-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.0,False
2024-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,2,ICT・クラウド業界,2.1666666666666665,False
2024-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,3,ICT・クラウド業界,2.1666666666666665,False
2024-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,4,ICT・クラウド業界,2.6666666666666665,False
2024-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.3333333333333335,False
2024-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.0,False
2024-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,2.0,False
2024-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,1,ICT・クラウド業界,1.8333333333333333,False
2015-01-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,1,再生可能エネルギー系,1.0,False
2015-02-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,5,再生可能エネルギー系,3.0,False
2015-03-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,9,再生可能エネルギー系,5.0,False
2015-04-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,4.25,False
2015-05-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,1,再生可能エネルギー系,3.6,False
2015-06-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,3.3333333333333335,False
2015-07-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,3,再生可能エネルギー系,3.6666666666666665,False
2015-08-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,3.1666666666666665,False
2015-09-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,4,再生可能エネルギー系,2.3333333333333335,False
2015-10-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,1,再生可能エネルギー系,2.1666666666666665,False
2015-11-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,2.3333333333333335,False
2015-12-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,3,再生可能エネルギー系,2.5,False
2016-01-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,4,再生可能エネルギー系,2.6666666666666665,False
2016-02-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,2.6666666666666665,False
2016-03-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,3,再生可能エネルギー系,2.5,False
2016-04-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,2.6666666666666665,False
2016-05-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,1,再生可能エネルギー系,2.5,False
2016-06-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,3,再生可能エネルギー系,2.5,False
2016-07-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,3,再生可能エネルギー系,2.3333333333333335,False
2016-09-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,2.3333333333333335,False
2016-10-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,2.1666666666666665,False
2016-11-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,2.1666666666666665,False
2016-12-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,7,再生可能エネルギー系,3.1666666666666665,False
2017-01-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,3,再生可能エネルギー系,3.1666666666666665,False
2017-03-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,3.0,False
2017-04-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,3.0,False
2017-05-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,5,再生可能エネルギー系,3.5,False
2017-06-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,3.5,False
2017-07-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,4,再生可能エネルギー系,3.0,False
2017-08-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,10,再生可能エネルギー系,4.166666666666667,True
2017-09-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,4,再生可能エネルギー系,4.5,True
2017-10-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,7,再生可能エネルギー系,5.333333333333333,True
2017-11-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,11,再生可能エネルギー系,6.333333333333333,True
2017-12-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,12,再生可能エネルギー系,8.0,False
2018-01-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,5,再生可能エネルギー系,8.166666666666666,False
2018-02-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,7,再生可能エネルギー系,7.666666666666667,False
2018-03-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,8,再生可能エネルギー系,8.333333333333334,False
2018-04-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,4,再生可能エネルギー系,7.833333333333333,False
2018-05-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,7,再生可能エネルギー系,7.166666666666667,False
2018-06-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,4,再生可能エネルギー系,5.833333333333333,False
2018-07-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,15,再生可能エネルギー系,7.5,True
2018-08-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,12,再生可能エネルギー系,8.333333333333334,True
2018-09-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,10,再生可能エネルギー系,8.666666666666666,True
2018-10-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,11,再生可能エネルギー系,9.833333333333334,True
2018-11-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,14,再生可能エネルギー系,11.0,False
2018-12-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,18,再生可能エネルギー系,13.333333333333334,False
2019-01-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,15,再生可能エネルギー系,13.333333333333334,False
2019-02-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,3,再生可能エネルギー系,11.833333333333334,False
2019-03-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,8,再生可能エネルギー系,11.5,False
2019-04-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,3,再生可能エネルギー系,10.166666666666666,False
2019-05-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,9,再生可能エネルギー系,9.333333333333334,False
2019-06-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,2,再生可能エネルギー系,6.666666666666667,False
2019-07-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,11,再生可能エネルギー系,6.0,False
2019-08-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,7,再生可能エネルギー系,6.666666666666667,False
2019-09-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,6,再生可能エネルギー系,6.333333333333333,False
2019-10-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,11,再生可能エネルギー系,7.666666666666667,True
2019-11-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,12,再生可能エネルギー系,8.166666666666666,False
2019-12-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,12,再生可能エネルギー系,9.833333333333334,False
2020-01-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,5,再生可能エネルギー系,8.833333333333334,False
2020-02-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,1,再生可能エネルギー系,7.833333333333333,False
2020-03-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,5,再生可能エネルギー系,7.666666666666667,False
2020-04-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,6,再生可能エネルギー系,6.833333333333333,False
2020-05-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,8,再生可能エネルギー系,6.166666666666667,False
2020-06-01,INキャビンフュージョンR研究（車室内マルチセンサで身体/心理状態検知）,7,再生可能エネルギー系,5.333333333333333,False
