year_month,Technical_elements,items,category,ma_6,conversion_flag
2020-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,73,biometric,62.333333333333336,False
2020-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,82,biometric,68.66666666666667,False
2020-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,78,biometric,70.33333333333333,False
2020-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,60,biometric,71.83333333333333,False
2020-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,80,biometric,72.66666666666667,False
2020-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,148,biometric,86.83333333333333,False
2021-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,55,biometric,83.83333333333333,False
2021-02-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,58,biometric,79.83333333333333,False
2021-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,115,biometric,86.0,False
2021-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,108,biometric,94.0,False
2021-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,72,biometric,92.66666666666667,False
2021-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,83,biometric,81.83333333333333,False
2021-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,75,biometric,85.16666666666667,False
2021-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,83,biometric,89.33333333333333,False
2021-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,71,biometric,82.0,False
2021-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,67,biometric,75.16666666666667,False
2021-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,73,biometric,75.33333333333333,False
2021-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,139,biometric,84.66666666666667,False
2022-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,71,biometric,84.0,False
2022-02-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,39,biometric,76.66666666666667,False
2022-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,72,biometric,76.83333333333333,False
2022-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,62,biometric,76.0,False
2022-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,74,biometric,76.16666666666667,False
2022-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,71,biometric,64.83333333333333,False
2022-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,50,biometric,61.333333333333336,False
2022-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,90,biometric,69.83333333333333,False
2022-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,90,biometric,72.83333333333333,False
2022-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,45,biometric,70.0,False
2022-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,70,biometric,69.33333333333333,False
2022-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,90,biometric,72.5,False
2023-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,35,biometric,70.0,False
2023-02-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,52,biometric,63.666666666666664,False
2023-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,66,biometric,59.666666666666664,False
2023-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,56,biometric,61.5,False
2023-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,68,biometric,61.166666666666664,False
2023-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,62,biometric,56.5,False
2023-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,53,biometric,59.5,False
2023-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,59,biometric,60.666666666666664,False
2023-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,54,biometric,58.666666666666664,False
2023-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,39,biometric,55.833333333333336,False
2023-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,62,biometric,54.833333333333336,False
2023-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,70,biometric,56.166666666666664,False
2024-01-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,58,biometric,57.0,False
2024-02-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,35,biometric,53.0,False
2024-03-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,50,biometric,52.333333333333336,False
2024-04-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,59,biometric,55.666666666666664,False
2024-05-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,57,biometric,54.833333333333336,False
2024-06-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,43,biometric,50.333333333333336,False
2024-07-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,62,biometric,51.0,False
2024-08-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,47,biometric,53.0,False
2024-09-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,30,biometric,49.666666666666664,False
2024-10-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,24,biometric,43.833333333333336,False
2024-11-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,19,biometric,37.5,False
2024-12-01,生体計測技術（脳波・心電などバイタル取得＆健康推定）,5,biometric,31.166666666666668,False
