year_month,Technical_elements,company,items,ma_6,conversion_flag
2022-03,INキャビンフュージョンR研究,AWS,1,1.0,False
2019-08,UX顧客分析モデル,AWS,1,1.0,False
2020-08,UX顧客分析モデル,AWS,1,1.0,False
2021-01,UX顧客分析モデル,AWS,1,1.0,False
2021-04,UX顧客分析モデル,AWS,1,1.0,False
2021-12,UX顧客分析モデル,AWS,2,1.2,False
2022-02,UX顧客分析モデル,AWS,1,1.1666666666666667,False
2022-03,UX顧客分析モデル,AWS,7,2.1666666666666665,False
2022-07,UX顧客分析モデル,AWS,2,2.3333333333333335,False
2022-09,UX顧客分析モデル,AWS,1,2.3333333333333335,False
2022-11,UX顧客分析モデル,AWS,2,2.5,False
2022-12,UX顧客分析モデル,AWS,2,2.5,False
2023-03,UX顧客分析モデル,AWS,25,6.5,False
2023-05,UX顧客分析モデル,AWS,6,6.333333333333333,False
2023-06,UX顧客分析モデル,AWS,1,6.166666666666667,False
2023-07,UX顧客分析モデル,AWS,3,6.5,False
2023-10,UX顧客分析モデル,AWS,5,7.0,False
2024-01,UX顧客分析モデル,AWS,1,6.833333333333333,False
2024-02,UX顧客分析モデル,AWS,2,3.0,False
2024-03,UX顧客分析モデル,AWS,4,2.6666666666666665,False
2024-04,UX顧客分析モデル,AWS,1,2.6666666666666665,False
2015-08,ペットも酔わないダイナミクス,AWS,1,1.0,False
2015-12,ペットも酔わないダイナミクス,AWS,1,1.0,False
2017-06,ペットも酔わないダイナミクス,AWS,1,1.0,False
2017-08,ペットも酔わないダイナミクス,AWS,1,1.0,False
2018-06,ペットも酔わないダイナミクス,AWS,1,1.0,False
2018-12,ペットも酔わないダイナミクス,AWS,1,1.0,False
2019-08,ペットも酔わないダイナミクス,AWS,1,1.0,False
2020-08,ペットも酔わないダイナミクス,AWS,1,1.0,False
2021-01,ペットも酔わないダイナミクス,AWS,1,1.0,False
2021-04,ペットも酔わないダイナミクス,AWS,2,1.1666666666666667,False
2021-12,ペットも酔わないダイナミクス,AWS,2,1.3333333333333333,False
2022-02,ペットも酔わないダイナミクス,AWS,1,1.3333333333333333,False
2022-03,ペットも酔わないダイナミクス,AWS,16,3.8333333333333335,False
2022-07,ペットも酔わないダイナミクス,AWS,7,4.833333333333333,False
2022-09,ペットも酔わないダイナミクス,AWS,1,4.833333333333333,False
2022-11,ペットも酔わないダイナミクス,AWS,3,5.0,True
2022-12,ペットも酔わないダイナミクス,AWS,3,5.166666666666667,False
2023-03,ペットも酔わないダイナミクス,AWS,39,11.5,False
2023-05,ペットも酔わないダイナミクス,AWS,6,9.833333333333334,False
2023-06,ペットも酔わないダイナミクス,AWS,1,8.833333333333334,False
2023-07,ペットも酔わないダイナミクス,AWS,5,9.5,False
2023-10,ペットも酔わないダイナミクス,AWS,14,11.333333333333334,False
2024-01,ペットも酔わないダイナミクス,AWS,1,11.0,False
2024-02,ペットも酔わないダイナミクス,AWS,9,6.0,False
2024-03,ペットも酔わないダイナミクス,AWS,7,6.166666666666667,False
2024-04,ペットも酔わないダイナミクス,AWS,2,6.333333333333333,False
2023-03,個超個人最適化AI,AWS,1,1.0,False
2022-11,生体計測技術,AWS,1,1.0,False
2023-03,生体計測技術,AWS,1,1.0,False
2024-01,生体計測技術,AWS,1,1.0,False
2024-03,生体計測技術,AWS,1,1.0,False
2023-03,INキャビンフュージョンR研究,Audi,2,2.0,False
2023-10,INキャビンフュージョンR研究,Audi,1,1.5,False
2015-03,UX顧客分析モデル,Audi,1,1.0,False
2018-04,UX顧客分析モデル,Audi,2,1.5,False
2018-06,UX顧客分析モデル,Audi,2,1.6666666666666667,False
2019-07,UX顧客分析モデル,Audi,1,1.5,False
2020-01,UX顧客分析モデル,Audi,1,1.4,False
2020-02,UX顧客分析モデル,Audi,1,1.3333333333333333,False
2020-04,UX顧客分析モデル,Audi,1,1.3333333333333333,False
2021-04,UX顧客分析モデル,Audi,4,1.6666666666666667,False
2021-07,UX顧客分析モデル,Audi,1,1.5,False
2021-12,UX顧客分析モデル,Audi,3,1.8333333333333333,True
2022-01,UX顧客分析モデル,Audi,2,2.0,True
2022-02,UX顧客分析モデル,Audi,10,3.5,False
2022-03,UX顧客分析モデル,Audi,46,11.0,False
2022-04,UX顧客分析モデル,Audi,3,10.833333333333334,False
2022-05,UX顧客分析モデル,Audi,1,10.833333333333334,False
2022-07,UX顧客分析モデル,Audi,8,11.666666666666666,False
2022-09,UX顧客分析モデル,Audi,3,11.833333333333334,False
2022-11,UX顧客分析モデル,Audi,3,10.666666666666666,False
2022-12,UX顧客分析モデル,Audi,5,3.8333333333333335,False
2023-03,UX顧客分析モデル,Audi,163,30.5,True
2023-04,UX顧客分析モデル,Audi,3,30.833333333333332,False
2023-05,UX顧客分析モデル,Audi,20,32.833333333333336,False
2023-06,UX顧客分析モデル,Audi,1,32.5,False
2023-07,UX顧客分析モデル,Audi,6,33.0,False
2023-08,UX顧客分析モデル,Audi,1,32.333333333333336,False
2023-09,UX顧客分析モデル,Audi,1,5.333333333333333,False
2023-10,UX顧客分析モデル,Audi,37,11.0,False
2023-12,UX顧客分析モデル,Audi,2,8.0,False
2024-01,UX顧客分析モデル,Audi,1,8.0,False
2024-02,UX顧客分析モデル,Audi,21,10.5,True
2024-03,UX顧客分析モデル,Audi,9,11.833333333333334,False
2024-04,UX顧客分析モデル,Audi,2,12.0,False
2015-03,ペットも酔わないダイナミクス,Audi,1,1.0,False
2015-05,ペットも酔わないダイナミクス,Audi,1,1.0,False
2015-08,ペットも酔わないダイナミクス,Audi,2,1.3333333333333333,False
2016-02,ペットも酔わないダイナミクス,Audi,1,1.25,False
2018-03,ペットも酔わないダイナミクス,Audi,1,1.2,False
2018-04,ペットも酔わないダイナミクス,Audi,2,1.3333333333333333,False
2018-06,ペットも酔わないダイナミクス,Audi,3,1.6666666666666667,False
2018-08,ペットも酔わないダイナミクス,Audi,1,1.6666666666666667,False
2019-05,ペットも酔わないダイナミクス,Audi,1,1.5,False
2019-06,ペットも酔わないダイナミクス,Audi,1,1.5,False
2019-07,ペットも酔わないダイナミクス,Audi,2,1.6666666666666667,False
2019-08,ペットも酔わないダイナミクス,Audi,3,1.8333333333333333,False
2019-11,ペットも酔わないダイナミクス,Audi,1,1.5,False
2019-12,ペットも酔わないダイナミクス,Audi,2,1.6666666666666667,False
2020-01,ペットも酔わないダイナミクス,Audi,2,1.8333333333333333,False
2020-02,ペットも酔わないダイナミクス,Audi,1,1.8333333333333333,False
2020-04,ペットも酔わないダイナミクス,Audi,1,1.6666666666666667,False
2020-08,ペットも酔わないダイナミクス,Audi,1,1.3333333333333333,False
2020-09,ペットも酔わないダイナミクス,Audi,2,1.5,False
2020-12,ペットも酔わないダイナミクス,Audi,1,1.3333333333333333,False
2021-04,ペットも酔わないダイナミクス,Audi,9,2.5,False
2021-05,ペットも酔わないダイナミクス,Audi,1,2.5,False
2021-07,ペットも酔わないダイナミクス,Audi,3,2.8333333333333335,False
2021-08,ペットも酔わないダイナミクス,Audi,3,3.1666666666666665,False
2021-11,ペットも酔わないダイナミクス,Audi,1,3.0,False
2021-12,ペットも酔わないダイナミクス,Audi,7,4.0,False
2022-01,ペットも酔わないダイナミクス,Audi,2,2.8333333333333335,False
2022-02,ペットも酔わないダイナミクス,Audi,17,5.5,False
2022-03,ペットも酔わないダイナミクス,Audi,101,21.833333333333332,False
2022-04,ペットも酔わないダイナミクス,Audi,3,21.833333333333332,False
2022-05,ペットも酔わないダイナミクス,Audi,2,22.0,False
2022-07,ペットも酔わないダイナミクス,Audi,12,22.833333333333332,False
2022-09,ペットも酔わないダイナミクス,Audi,9,24.0,False
2022-11,ペットも酔わないダイナミクス,Audi,9,22.666666666666668,False
2022-12,ペットも酔わないダイナミクス,Audi,12,7.833333333333333,False
2023-03,ペットも酔わないダイナミクス,Audi,280,54.0,True
2023-04,ペットも酔わないダイナミクス,Audi,4,54.333333333333336,False
2023-05,ペットも酔わないダイナミクス,Audi,52,61.0,False
2023-06,ペットも酔わないダイナミクス,Audi,2,59.833333333333336,False
2023-07,ペットも酔わないダイナミクス,Audi,12,60.333333333333336,False
2023-08,ペットも酔わないダイナミクス,Audi,4,59.0,False
2023-09,ペットも酔わないダイナミクス,Audi,2,12.666666666666666,False
2023-10,ペットも酔わないダイナミクス,Audi,77,24.833333333333332,False
2023-11,ペットも酔わないダイナミクス,Audi,1,16.333333333333332,False
2023-12,ペットも酔わないダイナミクス,Audi,4,16.666666666666668,False
2024-01,ペットも酔わないダイナミクス,Audi,1,14.833333333333334,False
2024-02,ペットも酔わないダイナミクス,Audi,39,20.666666666666668,False
2024-03,ペットも酔わないダイナミクス,Audi,14,22.666666666666668,False
2024-04,ペットも酔わないダイナミクス,Audi,7,11.0,False
2022-02,個超個人最適化AI,Audi,1,1.0,False
2022-03,個超個人最適化AI,Audi,3,2.0,False
2023-03,個超個人最適化AI,Audi,2,2.0,False
2019-08,生体計測技術,Audi,1,1.0,False
2022-02,生体計測技術,Audi,2,1.5,False
2022-03,生体計測技術,Audi,5,2.6666666666666665,False
2022-11,生体計測技術,Audi,1,2.25,False
2023-03,生体計測技術,Audi,11,4.0,False
2023-05,生体計測技術,Audi,2,3.6666666666666665,False
2023-06,生体計測技術,Audi,1,3.6666666666666665,False
2023-10,生体計測技術,Audi,2,3.6666666666666665,False
2024-02,生体計測技術,Audi,1,3.0,False
2024-03,生体計測技術,Audi,1,3.0,False
2022-03,UX顧客分析モデル,BMW,9,9.0,False
2022-07,UX顧客分析モデル,BMW,1,5.0,False
2023-03,UX顧客分析モデル,BMW,7,5.666666666666667,False
2023-10,UX顧客分析モデル,BMW,4,5.25,False
2024-02,UX顧客分析モデル,BMW,1,4.4,False
2019-11,ペットも酔わないダイナミクス,BMW,1,1.0,False
2022-03,ペットも酔わないダイナミクス,BMW,16,8.5,False
2022-07,ペットも酔わないダイナミクス,BMW,2,6.333333333333333,False
2023-03,ペットも酔わないダイナミクス,BMW,7,6.5,False
2023-05,ペットも酔わないダイナミクス,BMW,2,5.6,False
2023-10,ペットも酔わないダイナミクス,BMW,5,5.5,False
2024-02,ペットも酔わないダイナミクス,BMW,1,5.5,False
2022-03,個超個人最適化AI,BMW,2,2.0,False
2023-10,生体計測技術,BMW,3,3.0,False
2023-03,INキャビンフュージョンR研究,BYD,1,1.0,False
2024-02,INキャビンフュージョンR研究,BYD,1,1.0,False
2019-08,UX顧客分析モデル,BYD,1,1.0,False
2022-03,UX顧客分析モデル,BYD,18,9.5,False
2022-07,UX顧客分析モデル,BYD,2,7.0,False
2022-11,UX顧客分析モデル,BYD,1,5.5,False
2023-03,UX顧客分析モデル,BYD,30,10.4,False
2023-04,UX顧客分析モデル,BYD,1,8.833333333333334,False
2023-05,UX顧客分析モデル,BYD,7,9.833333333333334,False
2023-07,UX顧客分析モデル,BYD,2,7.166666666666667,False
2023-10,UX顧客分析モデル,BYD,11,8.666666666666666,False
2023-12,UX顧客分析モデル,BYD,1,8.666666666666666,False
2024-02,UX顧客分析モデル,BYD,10,5.333333333333333,False
2017-03,ペットも酔わないダイナミクス,BYD,1,1.0,False
2018-04,ペットも酔わないダイナミクス,BYD,1,1.0,False
2019-08,ペットも酔わないダイナミクス,BYD,1,1.0,False
2021-04,ペットも酔わないダイナミクス,BYD,1,1.0,False
2022-03,ペットも酔わないダイナミクス,BYD,45,9.8,False
2022-07,ペットも酔わないダイナミクス,BYD,6,9.166666666666666,False
2022-11,ペットも酔わないダイナミクス,BYD,3,9.5,False
2023-03,ペットも酔わないダイナミクス,BYD,64,20.0,False
2023-04,ペットも酔わないダイナミクス,BYD,1,20.0,False
2023-05,ペットも酔わないダイナミクス,BYD,14,22.166666666666668,False
2023-07,ペットも酔わないダイナミクス,BYD,2,15.0,False
2023-10,ペットも酔わないダイナミクス,BYD,21,17.5,False
2023-12,ペットも酔わないダイナミクス,BYD,1,17.166666666666668,False
2024-02,ペットも酔わないダイナミクス,BYD,18,9.5,False
2024-03,ペットも酔わないダイナミクス,BYD,5,10.166666666666666,False
2023-03,生体計測技術,BYD,2,2.0,False
2023-05,生体計測技術,BYD,1,1.5,False
2024-02,生体計測技術,BYD,1,1.3333333333333333,False
2015-12,INキャビンフュージョンR研究,Ford,3,3.0,False
2016-02,INキャビンフュージョンR研究,Ford,1,2.0,False
2016-06,INキャビンフュージョンR研究,Ford,1,1.6666666666666667,False
2018-06,INキャビンフュージョンR研究,Ford,1,1.5,False
2019-06,INキャビンフュージョンR研究,Ford,2,1.6,False
2019-09,INキャビンフュージョンR研究,Ford,1,1.5,False
2020-10,INキャビンフュージョンR研究,Ford,2,1.3333333333333333,False
2022-02,INキャビンフュージョンR研究,Ford,3,1.6666666666666667,False
2022-03,INキャビンフュージョンR研究,Ford,11,3.3333333333333335,False
2022-07,INキャビンフュージョンR研究,Ford,1,3.3333333333333335,False
2022-09,INキャビンフュージョンR研究,Ford,1,3.1666666666666665,False
2022-12,INキャビンフュージョンR研究,Ford,1,3.1666666666666665,False
2023-03,INキャビンフュージョンR研究,Ford,5,3.6666666666666665,False
2023-05,INキャビンフュージョンR研究,Ford,2,3.5,False
2023-06,INキャビンフュージョンR研究,Ford,1,1.8333333333333333,False
2023-07,INキャビンフュージョンR研究,Ford,2,2.0,True
2023-10,INキャビンフュージョンR研究,Ford,6,2.8333333333333335,False
2023-12,INキャビンフュージョンR研究,Ford,2,3.0,False
2024-02,INキャビンフュージョンR研究,Ford,1,2.3333333333333335,False
2015-02,UX顧客分析モデル,Ford,21,21.0,False
2015-03,UX顧客分析モデル,Ford,43,32.0,False
2015-05,UX顧客分析モデル,Ford,40,34.666666666666664,False
2015-06,UX顧客分析モデル,Ford,17,30.25,False
2015-07,UX顧客分析モデル,Ford,1,24.4,False
2015-08,UX顧客分析モデル,Ford,30,25.333333333333332,False
2015-09,UX顧客分析モデル,Ford,2,22.166666666666668,False
2015-10,UX顧客分析モデル,Ford,2,15.333333333333334,False
2015-11,UX顧客分析モデル,Ford,1,8.833333333333334,False
2015-12,UX顧客分析モデル,Ford,16,8.666666666666666,False
2016-01,UX顧客分析モデル,Ford,6,9.5,True
2016-02,UX顧客分析モデル,Ford,43,11.666666666666666,True
2016-03,UX顧客分析モデル,Ford,9,12.833333333333334,False
2016-04,UX顧客分析モデル,Ford,6,13.5,False
2016-06,UX顧客分析モデル,Ford,11,15.166666666666666,False
2016-07,UX顧客分析モデル,Ford,19,15.666666666666666,False
2016-08,UX顧客分析モデル,Ford,1,14.833333333333334,False
2016-09,UX顧客分析モデル,Ford,13,9.833333333333334,False
2016-10,UX顧客分析モデル,Ford,1,8.5,False
2016-11,UX顧客分析モデル,Ford,20,10.833333333333334,False
2017-01,UX顧客分析モデル,Ford,1,9.166666666666666,False
2017-02,UX顧客分析モデル,Ford,18,9.0,False
2017-03,UX顧客分析モデル,Ford,40,15.5,False
2017-04,UX顧客分析モデル,Ford,3,13.833333333333334,False
2017-06,UX顧客分析モデル,Ford,10,15.333333333333334,False
2017-07,UX顧客分析モデル,Ford,1,12.166666666666666,False
2017-08,UX顧客分析モデル,Ford,27,16.5,False
2017-10,UX顧客分析モデル,Ford,7,14.666666666666666,False
2017-12,UX顧客分析モデル,Ford,23,11.833333333333334,False
2018-01,UX顧客分析モデル,Ford,8,12.666666666666666,False
2018-02,UX顧客分析モデル,Ford,14,13.333333333333334,False
2018-03,UX顧客分析モデル,Ford,13,15.333333333333334,True
2018-04,UX顧客分析モデル,Ford,29,15.666666666666666,True
2018-06,UX顧客分析モデル,Ford,63,25.0,False
2018-07,UX顧客分析モデル,Ford,27,25.666666666666668,False
2018-08,UX顧客分析モデル,Ford,2,24.666666666666668,False
2018-09,UX顧客分析モデル,Ford,1,22.5,False
2018-10,UX顧客分析モデル,Ford,12,22.333333333333332,False
2018-11,UX顧客分析モデル,Ford,3,18.0,False
2018-12,UX顧客分析モデル,Ford,16,10.166666666666666,False
2019-01,UX顧客分析モデル,Ford,1,5.833333333333333,False
2019-02,UX顧客分析モデル,Ford,3,6.0,False
2019-03,UX顧客分析モデル,Ford,4,6.5,False
2019-04,UX顧客分析モデル,Ford,4,5.166666666666667,False
2019-05,UX顧客分析モデル,Ford,4,5.333333333333333,True
2019-06,UX顧客分析モデル,Ford,35,8.5,True
2019-07,UX顧客分析モデル,Ford,37,14.5,True
2019-08,UX顧客分析モデル,Ford,110,32.333333333333336,True
2019-09,UX顧客分析モデル,Ford,14,34.0,False
2019-10,UX顧客分析モデル,Ford,5,34.166666666666664,False
2019-11,UX顧客分析モデル,Ford,47,41.333333333333336,False
2019-12,UX顧客分析モデル,Ford,31,40.666666666666664,False
2020-01,UX顧客分析モデル,Ford,26,38.833333333333336,False
2020-02,UX顧客分析モデル,Ford,6,21.5,False
2020-03,UX顧客分析モデル,Ford,1,19.333333333333332,False
2020-04,UX顧客分析モデル,Ford,21,22.0,False
2020-05,UX顧客分析モデル,Ford,3,14.666666666666666,False
2020-06,UX顧客分析モデル,Ford,1,9.666666666666666,False
2020-08,UX顧客分析モデル,Ford,15,7.833333333333333,False
2020-09,UX顧客分析モデル,Ford,23,10.666666666666666,False
2020-10,UX顧客分析モデル,Ford,8,11.833333333333334,False
2020-11,UX顧客分析モデル,Ford,1,8.5,False
2020-12,UX顧客分析モデル,Ford,12,10.0,False
2021-01,UX顧客分析モデル,Ford,22,13.5,False
2021-03,UX顧客分析モデル,Ford,4,11.666666666666666,False
2021-04,UX顧客分析モデル,Ford,110,26.166666666666668,True
2021-05,UX顧客分析モデル,Ford,18,27.833333333333332,True
2021-06,UX顧客分析モデル,Ford,3,28.166666666666668,False
2021-07,UX顧客分析モデル,Ford,48,34.166666666666664,False
2021-08,UX顧客分析モデル,Ford,19,33.666666666666664,False
2021-10,UX顧客分析モデル,Ford,2,33.333333333333336,False
2021-11,UX顧客分析モデル,Ford,22,18.666666666666668,False
2021-12,UX顧客分析モデル,Ford,95,31.5,True
2022-01,UX顧客分析モデル,Ford,75,43.5,True
2022-02,UX顧客分析モデル,Ford,166,63.166666666666664,True
2022-03,UX顧客分析モデル,Ford,1005,227.5,False
2022-04,UX顧客分析モデル,Ford,42,234.16666666666666,False
2022-05,UX顧客分析モデル,Ford,8,231.83333333333334,False
2022-06,UX顧客分析モデル,Ford,6,217.0,False
2022-07,UX顧客分析モデル,Ford,207,239.0,False
2022-08,UX顧客分析モデル,Ford,9,212.83333333333334,False
2022-09,UX顧客分析モデル,Ford,102,62.333333333333336,False
2022-11,UX顧客分析モデル,Ford,136,78.0,False
2022-12,UX顧客分析モデル,Ford,122,97.0,False
2023-02,UX顧客分析モデル,Ford,2,96.33333333333333,False
2023-03,UX顧客分析モデル,Ford,1452,303.8333333333333,True
2023-04,UX顧客分析モデル,Ford,53,311.1666666666667,False
2023-05,UX顧客分析モデル,Ford,453,369.6666666666667,False
2023-06,UX顧客分析モデル,Ford,53,355.8333333333333,False
2023-07,UX顧客分析モデル,Ford,100,352.1666666666667,False
2023-08,UX顧客分析モデル,Ford,25,356.0,False
2023-09,UX顧客分析モデル,Ford,37,120.16666666666667,False
2023-10,UX顧客分析モデル,Ford,765,238.83333333333334,False
2023-11,UX顧客分析モデル,Ford,7,164.5,False
2023-12,UX顧客分析モデル,Ford,32,161.0,False
2024-01,UX顧客分析モデル,Ford,27,148.83333333333334,False
2024-02,UX顧客分析モデル,Ford,380,208.0,False
2024-03,UX顧客分析モデル,Ford,248,243.16666666666666,False
2024-04,UX顧客分析モデル,Ford,74,128.0,False
2025-06,UX顧客分析モデル,Ford,2,127.16666666666667,False
2015-01,ペットも酔わないダイナミクス,Ford,1,1.0,False
2015-02,ペットも酔わないダイナミクス,Ford,68,34.5,False
2015-03,ペットも酔わないダイナミクス,Ford,111,60.0,False
2015-04,ペットも酔わないダイナミクス,Ford,7,46.75,False
2015-05,ペットも酔わないダイナミクス,Ford,101,57.6,False
2015-06,ペットも酔わないダイナミクス,Ford,41,54.833333333333336,False
2015-07,ペットも酔わないダイナミクス,Ford,5,55.5,False
2015-08,ペットも酔わないダイナミクス,Ford,64,54.833333333333336,False
2015-09,ペットも酔わないダイナミクス,Ford,6,37.333333333333336,False
2015-10,ペットも酔わないダイナミクス,Ford,7,37.333333333333336,False
2015-11,ペットも酔わないダイナミクス,Ford,2,20.833333333333332,False
2015-12,ペットも酔わないダイナミクス,Ford,35,19.833333333333332,False
2016-01,ペットも酔わないダイナミクス,Ford,14,21.333333333333332,True
2016-02,ペットも酔わないダイナミクス,Ford,94,26.333333333333332,True
2016-03,ペットも酔わないダイナミクス,Ford,19,28.5,False
2016-04,ペットも酔わないダイナミクス,Ford,13,29.5,False
2016-06,ペットも酔わないダイナミクス,Ford,27,33.666666666666664,False
2016-07,ペットも酔わないダイナミクス,Ford,37,34.0,False
2016-08,ペットも酔わないダイナミクス,Ford,3,32.166666666666664,False
2016-09,ペットも酔わないダイナミクス,Ford,30,21.5,False
2016-10,ペットも酔わないダイナミクス,Ford,4,19.0,False
2016-11,ペットも酔わないダイナミクス,Ford,51,25.333333333333332,False
2016-12,ペットも酔わないダイナミクス,Ford,3,21.333333333333332,False
2017-01,ペットも酔わないダイナミクス,Ford,2,15.5,False
2017-02,ペットも酔わないダイナミクス,Ford,45,22.5,False
2017-03,ペットも酔わないダイナミクス,Ford,87,32.0,False
2017-04,ペットも酔わないダイナミクス,Ford,4,32.0,False
2017-05,ペットも酔わないダイナミクス,Ford,1,23.666666666666668,False
2017-06,ペットも酔わないダイナミクス,Ford,34,28.833333333333332,False
2017-07,ペットも酔わないダイナミクス,Ford,4,29.166666666666668,False
2017-08,ペットも酔わないダイナミクス,Ford,52,30.333333333333332,False
2017-10,ペットも酔わないダイナミクス,Ford,25,20.0,False
2017-12,ペットも酔わないダイナミクス,Ford,45,26.833333333333332,False
2018-01,ペットも酔わないダイナミクス,Ford,17,29.5,False
2018-02,ペットも酔わないダイナミクス,Ford,32,29.166666666666668,False
2018-03,ペットも酔わないダイナミクス,Ford,21,32.0,True
2018-04,ペットも酔わないダイナミクス,Ford,53,32.166666666666664,True
2018-06,ペットも酔わないダイナミクス,Ford,156,54.0,False
2018-07,ペットも酔わないダイナミクス,Ford,51,55.0,False
2018-08,ペットも酔わないダイナミクス,Ford,10,53.833333333333336,False
2018-09,ペットも酔わないダイナミクス,Ford,1,48.666666666666664,False
2018-10,ペットも酔わないダイナミクス,Ford,24,49.166666666666664,False
2018-11,ペットも酔わないダイナミクス,Ford,3,40.833333333333336,False
2018-12,ペットも酔わないダイナミクス,Ford,45,22.333333333333332,False
2019-01,ペットも酔わないダイナミクス,Ford,9,15.333333333333334,False
2019-02,ペットも酔わないダイナミクス,Ford,14,16.0,False
2019-03,ペットも酔わないダイナミクス,Ford,15,18.333333333333332,False
2019-04,ペットも酔わないダイナミクス,Ford,10,16.0,False
2019-05,ペットも酔わないダイナミクス,Ford,8,16.833333333333332,True
2019-06,ペットも酔わないダイナミクス,Ford,97,25.5,True
2019-07,ペットも酔わないダイナミクス,Ford,59,33.833333333333336,True
2019-08,ペットも酔わないダイナミクス,Ford,247,72.66666666666667,True
2019-09,ペットも酔わないダイナミクス,Ford,53,79.0,False
2019-10,ペットも酔わないダイナミクス,Ford,17,80.16666666666667,False
2019-11,ペットも酔わないダイナミクス,Ford,92,94.16666666666667,False
2019-12,ペットも酔わないダイナミクス,Ford,78,91.0,False
2020-01,ペットも酔わないダイナミクス,Ford,62,91.5,False
2020-02,ペットも酔わないダイナミクス,Ford,24,54.333333333333336,False
2020-03,ペットも酔わないダイナミクス,Ford,3,46.0,False
2020-04,ペットも酔わないダイナミクス,Ford,47,51.0,False
2020-05,ペットも酔わないダイナミクス,Ford,8,37.0,False
2020-06,ペットも酔わないダイナミクス,Ford,5,24.833333333333332,False
2020-08,ペットも酔わないダイナミクス,Ford,52,23.166666666666668,False
2020-09,ペットも酔わないダイナミクス,Ford,65,30.0,False
2020-10,ペットも酔わないダイナミクス,Ford,22,33.166666666666664,False
2020-11,ペットも酔わないダイナミクス,Ford,1,25.5,False
2020-12,ペットも酔わないダイナミクス,Ford,30,29.166666666666668,False
2021-01,ペットも酔わないダイナミクス,Ford,45,35.833333333333336,False
2021-03,ペットも酔わないダイナミクス,Ford,6,28.166666666666668,False
2021-04,ペットも酔わないダイナミクス,Ford,279,63.833333333333336,True
2021-05,ペットも酔わないダイナミクス,Ford,40,66.83333333333333,False
2021-06,ペットも酔わないダイナミクス,Ford,5,67.5,False
2021-07,ペットも酔わないダイナミクス,Ford,103,79.66666666666667,False
2021-08,ペットも酔わないダイナミクス,Ford,48,80.16666666666667,False
2021-09,ペットも酔わないダイナミクス,Ford,9,80.66666666666667,False
2021-10,ペットも酔わないダイナミクス,Ford,6,35.166666666666664,False
2021-11,ペットも酔わないダイナミクス,Ford,49,36.666666666666664,True
2021-12,ペットも酔わないダイナミクス,Ford,221,72.66666666666667,True
2022-01,ペットも酔わないダイナミクス,Ford,156,81.5,True
2022-02,ペットも酔わないダイナミクス,Ford,376,136.16666666666666,True
2022-03,ペットも酔わないダイナミクス,Ford,2162,495.0,False
2022-04,ペットも酔わないダイナミクス,Ford,95,509.8333333333333,False
2022-05,ペットも酔わないダイナミクス,Ford,35,507.5,False
2022-06,ペットも酔わないダイナミクス,Ford,27,475.1666666666667,False
2022-07,ペットも酔わないダイナミクス,Ford,460,525.8333333333334,False
2022-08,ペットも酔わないダイナミクス,Ford,18,466.1666666666667,False
2022-09,ペットも酔わないダイナミクス,Ford,220,142.5,False
2022-10,ペットも酔わないダイナミクス,Ford,1,126.83333333333333,False
2022-11,ペットも酔わないダイナミクス,Ford,328,175.66666666666666,False
2022-12,ペットも酔わないダイナミクス,Ford,298,220.83333333333334,False
2023-01,ペットも酔わないダイナミクス,Ford,1,144.33333333333334,False
2023-02,ペットも酔わないダイナミクス,Ford,3,141.83333333333334,False
2023-03,ペットも酔わないダイナミクス,Ford,3231,643.6666666666666,True
2023-04,ペットも酔わないダイナミクス,Ford,113,662.3333333333334,False
2023-05,ペットも酔わないダイナミクス,Ford,932,763.0,False
2023-06,ペットも酔わないダイナミクス,Ford,104,730.6666666666666,False
2023-07,ペットも酔わないダイナミクス,Ford,228,768.5,False
2023-08,ペットも酔わないダイナミクス,Ford,53,776.8333333333334,False
2023-09,ペットも酔わないダイナミクス,Ford,85,252.5,False
2023-10,ペットも酔わないダイナミクス,Ford,1505,484.5,False
2023-11,ペットも酔わないダイナミクス,Ford,22,332.8333333333333,False
2023-12,ペットも酔わないダイナミクス,Ford,70,327.1666666666667,False
2024-01,ペットも酔わないダイナミクス,Ford,49,297.3333333333333,False
2024-02,ペットも酔わないダイナミクス,Ford,864,432.5,False
2024-03,ペットも酔わないダイナミクス,Ford,501,501.8333333333333,False
2024-04,ペットも酔わないダイナミクス,Ford,175,280.1666666666667,False
2025-04,ペットも酔わないダイナミクス,Ford,1,276.6666666666667,False
2025-06,ペットも酔わないダイナミクス,Ford,2,265.3333333333333,False
2015-07,個超個人最適化AI,Ford,1,1.0,False
2015-08,個超個人最適化AI,Ford,1,1.0,False
2015-12,個超個人最適化AI,Ford,1,1.0,False
2016-02,個超個人最適化AI,Ford,1,1.0,False
2017-03,個超個人最適化AI,Ford,1,1.0,False
2018-03,個超個人最適化AI,Ford,2,1.1666666666666667,False
2018-06,個超個人最適化AI,Ford,1,1.1666666666666667,False
2018-07,個超個人最適化AI,Ford,1,1.1666666666666667,False
2019-06,個超個人最適化AI,Ford,1,1.1666666666666667,False
2019-07,個超個人最適化AI,Ford,1,1.1666666666666667,False
2019-08,個超個人最適化AI,Ford,1,1.1666666666666667,False
2021-11,個超個人最適化AI,Ford,1,1.0,False
2021-12,個超個人最適化AI,Ford,2,1.1666666666666667,True
2022-02,個超個人最適化AI,Ford,5,1.8333333333333333,True
